ranking_id,date,season,name,rating,rank,record,current_date,season_flag,name_season,champ,runnerup,finals_status,last_game_result,opponent
787.0,2006-08-18,2006,Chicago Sky,-2.8584727326002115,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Connecticut Sun,1.9100458268709832,1,27 - 8,0,0,Connecticut Sun - 2006,0,0,0,W @ Washington Mystics 76-61,Washington Mystics
787.0,2006-08-18,2006,Detroit Shock,1.564721264650881,2,24 - 11,0,0,Detroit Shock - 2006,1,0,2,No Game,
787.0,2006-08-18,2006,Houston Comets,-0.3597576294253926,10,18 - 17,0,0,Houston Comets - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Indiana Fever,0.625586045882883,6,21 - 14,0,0,Indiana Fever - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Los Angeles Sparks,0.8482878277474852,5,25 - 10,0,0,Los Angeles Sparks - 2006,0,0,0,L @ Seattle Storm 72-84,Seattle Storm
787.0,2006-08-18,2006,Minnesota Lynx,-2.106826260213869,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,New York Liberty,-1.0860996341907097,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Phoenix Mercury,1.1890366254839269,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Sacramento Monarchs,1.323762713257162,3,22 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,No Game,
787.0,2006-08-18,2006,San Antonio Silver Stars,-1.3800180630659586,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
787.0,2006-08-18,2006,Seattle Storm,0.5005929094544379,7,19 - 16,0,0,Seattle Storm - 2006,0,0,0,W vs. Los Angeles Sparks 84-72,Los Angeles Sparks
787.0,2006-08-18,2006,Washington Mystics,-0.0993036021484421,9,18 - 17,0,0,Washington Mystics - 2006,0,0,0,L vs. Connecticut Sun 61-76,Connecticut Sun
788.0,2006-08-19,2006,Charlotte Sting,-0.0359321710782644,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Chicago Sky,-2.7678104283554297,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Connecticut Sun,1.862100509249859,1,27 - 8,0,0,Connecticut Sun - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Detroit Shock,1.7397291384976286,2,25 - 11,0,0,Detroit Shock - 2006,1,0,2,W vs. Indiana Fever 98-83,Indiana Fever
788.0,2006-08-19,2006,Houston Comets,-0.6162042185358858,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,L @ Sacramento Monarchs 64-92,Sacramento Monarchs
788.0,2006-08-19,2006,Indiana Fever,0.3561822614420096,7,21 - 15,0,0,Indiana Fever - 2006,0,0,0,L @ Detroit Shock 83-98,Detroit Shock
788.0,2006-08-19,2006,Los Angeles Sparks,0.7832407262519385,5,25 - 10,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Minnesota Lynx,-2.0483144361896244,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,New York Liberty,-1.022716950858101,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Phoenix Mercury,1.104629642028305,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Sacramento Monarchs,1.5426379573512414,3,23 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,W vs. Houston Comets 92-64,Houston Comets
788.0,2006-08-19,2006,San Antonio Silver Stars,-1.3125817487052365,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Seattle Storm,0.4974160715317853,6,19 - 16,0,0,Seattle Storm - 2006,0,0,0,No Game,
788.0,2006-08-19,2006,Washington Mystics,-0.0823763526302304,9,18 - 17,0,0,Washington Mystics - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Charlotte Sting,-0.0118686274101953,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Chicago Sky,-2.711856591178837,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Connecticut Sun,1.872528900730513,1,28 - 8,0,0,Connecticut Sun - 2006,0,0,0,W vs. Washington Mystics 68-65,Washington Mystics
789.0,2006-08-20,2006,Detroit Shock,1.757389646295776,2,25 - 11,0,0,Detroit Shock - 2006,1,0,2,No Game,
789.0,2006-08-20,2006,Houston Comets,-0.6804802982783235,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Indiana Fever,0.3478743560606855,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Los Angeles Sparks,0.8478796415964054,5,26 - 10,0,0,Los Angeles Sparks - 2006,0,0,0,W vs. Seattle Storm 78-70,Seattle Storm
789.0,2006-08-20,2006,Minnesota Lynx,-1.982721542483924,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,New York Liberty,-1.0066100405154232,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Phoenix Mercury,1.0724583281320352,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Sacramento Monarchs,1.527184044646748,3,23 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,No Game,
789.0,2006-08-20,2006,San Antonio Silver Stars,-1.2118796163487016,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
789.0,2006-08-20,2006,Seattle Storm,0.2561307058988027,7,19 - 17,0,0,Seattle Storm - 2006,0,0,0,L @ Los Angeles Sparks 70-78,Los Angeles Sparks
789.0,2006-08-20,2006,Washington Mystics,-0.0760289071455605,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,L @ Connecticut Sun 65-68,Connecticut Sun
790.0,2006-08-22,2006,Charlotte Sting,-0.0012141334451866,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Chicago Sky,-2.611862916392329,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Connecticut Sun,1.8006420351272874,1,28 - 8,0,0,Connecticut Sun - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Detroit Shock,1.6953650287455215,2,25 - 11,0,0,Detroit Shock - 2006,1,0,2,No Game,
790.0,2006-08-22,2006,Houston Comets,-0.659214048293066,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Indiana Fever,0.3431957854535136,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Los Angeles Sparks,0.8848782771560505,5,27 - 10,0,0,Los Angeles Sparks - 2006,0,0,0,W vs. Seattle Storm 68-63,Seattle Storm
790.0,2006-08-22,2006,Minnesota Lynx,-2.0301876694340084,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,New York Liberty,-0.9616735179512672,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Phoenix Mercury,1.1586957142549652,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Sacramento Monarchs,1.492161184704888,3,23 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,No Game,
790.0,2006-08-22,2006,San Antonio Silver Stars,-1.167690151967044,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
790.0,2006-08-22,2006,Seattle Storm,0.1187780732071715,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,L @ Los Angeles Sparks 63-68,Los Angeles Sparks
790.0,2006-08-22,2006,Washington Mystics,-0.0618736611664934,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Charlotte Sting,-0.0249450101452039,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Chicago Sky,-2.509409252226779,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Connecticut Sun,1.5773996172528577,2,28 - 9,0,0,Connecticut Sun - 2006,0,0,0,L @ Detroit Shock 59-70,Detroit Shock
791.0,2006-08-24,2006,Detroit Shock,1.8476876916640368,1,26 - 11,0,0,Detroit Shock - 2006,1,0,2,W vs. Connecticut Sun 70-59,Connecticut Sun
791.0,2006-08-24,2006,Houston Comets,-0.6530316716105415,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Indiana Fever,0.3316584859651256,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Los Angeles Sparks,0.7537822190393991,5,27 - 11,0,0,Los Angeles Sparks - 2006,0,0,0,L @ Sacramento Monarchs 61-64,Sacramento Monarchs
791.0,2006-08-24,2006,Minnesota Lynx,-1.9496885882886448,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,New York Liberty,-0.9095475554691927,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Phoenix Mercury,1.1157485335583963,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Sacramento Monarchs,1.5151023483244364,3,24 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,W vs. Los Angeles Sparks 64-61,Los Angeles Sparks
791.0,2006-08-24,2006,San Antonio Silver Stars,-1.1300753027933477,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Seattle Storm,0.0965633572218984,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
791.0,2006-08-24,2006,Washington Mystics,-0.0612448724924469,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Charlotte Sting,-0.0191591820290504,9,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Chicago Sky,-2.523693929934501,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Connecticut Sun,1.7100396413691703,2,29 - 9,0,0,Connecticut Sun - 2006,0,0,0,W vs. Detroit Shock 77-68,Detroit Shock
792.0,2006-08-26,2006,Detroit Shock,1.613198712992672,3,26 - 12,0,0,Detroit Shock - 2006,1,0,2,L @ Connecticut Sun 68-77,Connecticut Sun
792.0,2006-08-26,2006,Houston Comets,-0.6594284276736165,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Indiana Fever,0.4199962722276277,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Los Angeles Sparks,0.523630023476159,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,L vs. Sacramento Monarchs 58-72,Sacramento Monarchs
792.0,2006-08-26,2006,Minnesota Lynx,-1.8638381182515351,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,New York Liberty,-0.8905152952385185,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Phoenix Mercury,1.1005909311299096,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Sacramento Monarchs,1.7927737765052447,1,25 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,W @ Los Angeles Sparks 72-58,Los Angeles Sparks
792.0,2006-08-26,2006,San Antonio Silver Stars,-1.2098292762199292,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Seattle Storm,0.014900593408731,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
792.0,2006-08-26,2006,Washington Mystics,-0.008665721762357,8,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Charlotte Sting,-0.0541783116053262,9,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Chicago Sky,-2.41729673018041,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Connecticut Sun,1.4534912040369496,3,29 - 10,0,0,Connecticut Sun - 2006,0,0,0,L vs. Detroit Shock 55-79,Detroit Shock
793.0,2006-08-27,2006,Detroit Shock,1.9395564022974487,1,27 - 12,0,0,Detroit Shock - 2006,1,0,2,W @ Connecticut Sun 79-55,Connecticut Sun
793.0,2006-08-27,2006,Houston Comets,-0.6698651846530713,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Indiana Fever,0.4300659495377542,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Los Angeles Sparks,0.47744636212155,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Minnesota Lynx,-1.9287733101829776,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,New York Liberty,-0.8360154388580042,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Phoenix Mercury,1.0618362772269558,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Sacramento Monarchs,1.7232810296459882,2,25 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,No Game,
793.0,2006-08-27,2006,San Antonio Silver Stars,-1.1691689711483706,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Seattle Storm,-0.0011875449427669,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
793.0,2006-08-27,2006,Washington Mystics,-0.009191733295724,8,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Charlotte Sting,-0.0136505402864204,9,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Chicago Sky,-2.536779571170281,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Connecticut Sun,1.4803917786512788,3,29 - 10,0,0,Connecticut Sun - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Detroit Shock,1.5440516771553745,2,27 - 13,0,0,Detroit Shock - 2006,1,0,2,L vs. Sacramento Monarchs 71-95,Sacramento Monarchs
794.0,2006-08-30,2006,Houston Comets,-0.6285367651569678,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Indiana Fever,0.354029511912341,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Los Angeles Sparks,0.4370022998620597,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Minnesota Lynx,-1.823806441770445,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,New York Liberty,-0.7866250362094327,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Phoenix Mercury,1.0506466935076944,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Sacramento Monarchs,2.073330396257308,1,26 - 13,0,0,Sacramento Monarchs - 2006,0,1,1,W @ Detroit Shock 95-71,Detroit Shock
794.0,2006-08-30,2006,San Antonio Silver Stars,-1.1811845557736529,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Seattle Storm,0.0390378956020026,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
794.0,2006-08-30,2006,Washington Mystics,-0.0079073425808498,8,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Charlotte Sting,0.0023014510689714,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Chicago Sky,-2.4048878039957864,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Connecticut Sun,1.4459940521517376,3,29 - 10,0,0,Connecticut Sun - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Detroit Shock,1.7362517212577049,2,28 - 13,0,0,Detroit Shock - 2006,1,0,2,W vs. Sacramento Monarchs 73-63,Sacramento Monarchs
795.0,2006-09-01,2006,Houston Comets,-0.6490776614452453,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Indiana Fever,0.3632009591926151,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Los Angeles Sparks,0.3804478679637177,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Minnesota Lynx,-1.8127761649864664,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,New York Liberty,-0.6779791523005819,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Phoenix Mercury,1.0087036226955002,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Sacramento Monarchs,1.7964843281488712,1,26 - 14,0,0,Sacramento Monarchs - 2006,0,1,1,L @ Detroit Shock 63-73,Detroit Shock
795.0,2006-09-01,2006,San Antonio Silver Stars,-1.141701798462205,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Seattle Storm,0.0170812090408304,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
795.0,2006-09-01,2006,Washington Mystics,-0.0640426303296594,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Charlotte Sting,-0.0500340917220315,8,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Chicago Sky,-2.515858471534259,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Connecticut Sun,1.3962923549583033,3,29 - 10,0,0,Connecticut Sun - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Detroit Shock,1.4709745781003662,2,28 - 14,0,0,Detroit Shock - 2006,1,0,2,L @ Sacramento Monarchs 69-89,Sacramento Monarchs
796.0,2006-09-03,2006,Houston Comets,-0.6046363913451827,10,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Indiana Fever,0.2512982392944169,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Los Angeles Sparks,0.4493424652779399,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Minnesota Lynx,-1.710543976665862,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,New York Liberty,-0.6289860379517985,11,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Phoenix Mercury,1.1197422053454762,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Sacramento Monarchs,2.0519094215487805,1,27 - 14,0,0,Sacramento Monarchs - 2006,0,1,1,W vs. Detroit Shock 89-69,Detroit Shock
796.0,2006-09-03,2006,San Antonio Silver Stars,-1.1716907613583514,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Seattle Storm,0.0582381379147634,7,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
796.0,2006-09-03,2006,Washington Mystics,-0.1160476718625663,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Charlotte Sting,-0.0369758949930243,7,11 - 23,0,0,Charlotte Sting - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Chicago Sky,-2.3529458853141936,14,5 - 29,0,0,Chicago Sky - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Connecticut Sun,1.4649206468906444,3,29 - 10,0,0,Connecticut Sun - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Detroit Shock,1.8241938723052176,1,29 - 14,0,0,Detroit Shock - 2006,1,0,2,W @ Sacramento Monarchs 72-52,Sacramento Monarchs
797.0,2006-09-06,2006,Houston Comets,-0.7225048282859903,11,18 - 18,0,0,Houston Comets - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Indiana Fever,0.3199196794221828,6,21 - 15,0,0,Indiana Fever - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Los Angeles Sparks,0.3758516120849328,5,27 - 12,0,0,Los Angeles Sparks - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Minnesota Lynx,-1.6796005223994483,13,10 - 24,0,0,Minnesota Lynx - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,New York Liberty,-0.5719676722576503,10,11 - 23,0,0,New York Liberty - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Phoenix Mercury,1.0608159180622705,4,18 - 16,0,0,Phoenix Mercury - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Sacramento Monarchs,1.7552314460416936,2,27 - 15,0,0,Sacramento Monarchs - 2006,0,1,1,L vs. Detroit Shock 52-72,Detroit Shock
797.0,2006-09-06,2006,San Antonio Silver Stars,-1.2680432353629354,12,13 - 21,0,0,San Antonio Silver Stars - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Seattle Storm,-0.0446695079215085,8,19 - 18,0,0,Seattle Storm - 2006,0,0,0,No Game,
797.0,2006-09-06,2006,Washington Mystics,-0.1242256282721918,9,18 - 18,0,0,Washington Mystics - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Charlotte Sting,-0.0316966862355829,7,11 - 23,0,2,Charlotte Sting - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Chicago Sky,-2.2417204829345536,14,5 - 29,0,2,Chicago Sky - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Connecticut Sun,1.4176125816080334,3,29 - 10,0,2,Connecticut Sun - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Detroit Shock,1.868924156557828,1,30 - 14,0,2,Detroit Shock - 2006,1,0,2,W vs. Sacramento Monarchs 80-75,Sacramento Monarchs
798.0,2006-09-09,2006,Houston Comets,-0.7196923190636726,11,18 - 18,0,2,Houston Comets - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Indiana Fever,0.3215084595009532,6,21 - 15,0,2,Indiana Fever - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Los Angeles Sparks,0.3551438348981549,5,27 - 12,0,2,Los Angeles Sparks - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Minnesota Lynx,-1.7442896279305682,13,10 - 24,0,2,Minnesota Lynx - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,New York Liberty,-0.5084658633413839,10,11 - 23,0,2,New York Liberty - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Phoenix Mercury,1.1446785532244026,4,18 - 16,0,2,Phoenix Mercury - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Sacramento Monarchs,1.5652272439284185,2,27 - 16,0,2,Sacramento Monarchs - 2006,0,1,1,L @ Detroit Shock 75-80,Detroit Shock
798.0,2006-09-09,2006,San Antonio Silver Stars,-1.2373625911052606,12,13 - 21,0,2,San Antonio Silver Stars - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Seattle Storm,-0.0756088422959526,8,19 - 18,0,2,Seattle Storm - 2006,0,0,0,No Game,
798.0,2006-09-09,2006,Washington Mystics,-0.1142584168108084,9,18 - 18,0,2,Washington Mystics - 2006,0,0,0,No Game,
799.0,2007-05-19,2007,Charlotte Sting,0.0744173346472757,8,0 - 0,0,0,Charlotte Sting - 2007,0,0,0,No Game,
799.0,2007-05-19,2007,Chicago Sky,-2.246184106773161,14,0 - 0,0,0,Chicago Sky - 2007,0,0,0,No Game,
799.0,2007-05-19,2007,Connecticut Sun,1.589941178018578,2,1 - 0,0,0,Connecticut Sun - 2007,0,0,0,W @ Washington Mystics 89-80,Washington Mystics
799.0,2007-05-19,2007,Detroit Shock,2.041176500862663,1,1 - 0,0,0,Detroit Shock - 2007,0,1,1,W vs. Sacramento Monarchs 75-68,Sacramento Monarchs
799.0,2007-05-19,2007,Houston Comets,-1.029941125906198,11,0 - 1,0,0,Houston Comets - 2007,0,0,0,L @ Seattle Storm 69-82,Seattle Storm
799.0,2007-05-19,2007,Indiana Fever,0.5492081982220846,5,1 - 0,0,0,Indiana Fever - 2007,0,0,0,W vs. Minnesota Lynx 83-64,Minnesota Lynx
799.0,2007-05-19,2007,Los Angeles Sparks,0.328033864661596,6,0 - 0,0,0,Los Angeles Sparks - 2007,0,0,0,No Game,
799.0,2007-05-19,2007,Minnesota Lynx,-2.128080430665185,13,0 - 1,0,0,Minnesota Lynx - 2007,0,0,0,L @ Indiana Fever 64-83,Indiana Fever
799.0,2007-05-19,2007,New York Liberty,-0.4029399273968355,10,0 - 0,0,0,New York Liberty - 2007,0,0,0,No Game,
799.0,2007-05-19,2007,Phoenix Mercury,1.2028881979709125,4,1 - 0,0,0,Phoenix Mercury - 2007,1,0,2,W vs. San Antonio Silver Stars 81-72,San Antonio Silver Stars
799.0,2007-05-19,2007,Sacramento Monarchs,1.470615217240485,3,0 - 1,0,0,Sacramento Monarchs - 2007,0,0,0,L @ Detroit Shock 68-75,Detroit Shock
799.0,2007-05-19,2007,San Antonio Silver Stars,-1.369676790633921,12,0 - 1,0,0,San Antonio Silver Stars - 2007,0,0,0,L @ Phoenix Mercury 72-81,Phoenix Mercury
799.0,2007-05-19,2007,Seattle Storm,0.1765142169841552,7,1 - 0,0,0,Seattle Storm - 2007,0,0,0,W vs. Houston Comets 82-69,Houston Comets
799.0,2007-05-19,2007,Washington Mystics,-0.2559723272324544,9,0 - 1,0,0,Washington Mystics - 2007,0,0,0,L vs. Connecticut Sun 80-89,Connecticut Sun
800.0,2007-05-20,2007,Charlotte Sting,0.0884038929162315,8,0 - 0,0,0,Charlotte Sting - 2007,0,0,0,No Game,
800.0,2007-05-20,2007,Chicago Sky,-2.335077499494968,14,0 - 1,0,0,Chicago Sky - 2007,0,0,0,L @ New York Liberty 71-83,New York Liberty
800.0,2007-05-20,2007,Connecticut Sun,1.5129096950691912,3,1 - 0,0,0,Connecticut Sun - 2007,0,0,0,No Game,
800.0,2007-05-20,2007,Detroit Shock,2.0048853892392176,1,1 - 0,0,0,Detroit Shock - 2007,0,1,1,No Game,
800.0,2007-05-20,2007,Houston Comets,-1.0058196760425144,11,0 - 1,0,0,Houston Comets - 2007,0,0,0,No Game,
800.0,2007-05-20,2007,Indiana Fever,0.5210016941227109,5,1 - 0,0,0,Indiana Fever - 2007,0,0,0,No Game,
800.0,2007-05-20,2007,Los Angeles Sparks,0.268816807072133,6,0 - 0,0,0,Los Angeles Sparks - 2007,0,0,0,No Game,
800.0,2007-05-20,2007,Minnesota Lynx,-2.2010529810541204,13,0 - 2,0,0,Minnesota Lynx - 2007,0,0,0,L vs. Sacramento Monarchs 64-74,Sacramento Monarchs
