ranking_id,ranking_date,season,name,wins,losses,record
961,2008-09-15,2008,Detroit Shock,22,12,22-12
961,2008-09-15,2008,Houston Comets,17,17,17-17
961,2008-09-15,2008,Indiana Fever,17,17,17-17
961,2008-09-15,2008,Los Angeles Sparks,20,14,20-14
961,2008-09-15,2008,Minnesota Lynx,16,18,16-18
961,2008-09-15,2008,New York Liberty,19,15,19-15
961,2008-09-15,2008,Phoenix Mercury,16,18,16-18
961,2008-09-15,2008,Sacramento Monarchs,18,16,18-16
961,2008-09-15,2008,San Antonio Silver Stars,24,10,24-10
961,2008-09-15,2008,Seattle Storm,22,12,22-12
961,2008-09-15,2008,Washington Mystics,10,24,10-24
962,2008-09-18,2008,Atlanta Dream,4,30,4-30
962,2008-09-18,2008,Chicago Sky,12,22,12-22
962,2008-09-18,2008,Connecticut Sun,21,14,21-14
962,2008-09-18,2008,Detroit Shock,22,12,22-12
962,2008-09-18,2008,Houston Comets,17,17,17-17
962,2008-09-18,2008,Indiana Fever,17,17,17-17
962,2008-09-18,2008,Los Angeles Sparks,20,14,20-14
962,2008-09-18,2008,Minnesota Lynx,16,18,16-18
962,2008-09-18,2008,New York Liberty,20,15,20-15
962,2008-09-18,2008,Phoenix Mercury,16,18,16-18
962,2008-09-18,2008,Sacramento Monarchs,18,17,18-17
962,2008-09-18,2008,San Antonio Silver Stars,25,10,25-10
962,2008-09-18,2008,Seattle Storm,22,12,22-12
962,2008-09-18,2008,Washington Mystics,10,24,10-24
963,2008-09-19,2008,Atlanta Dream,4,30,4-30
963,2008-09-19,2008,Chicago Sky,12,22,12-22
963,2008-09-19,2008,Connecticut Sun,21,14,21-14
963,2008-09-19,2008,Detroit Shock,23,12,23-12
963,2008-09-19,2008,Houston Comets,17,17,17-17
963,2008-09-19,2008,Indiana Fever,17,18,17-18
963,2008-09-19,2008,Los Angeles Sparks,21,14,21-14
963,2008-09-19,2008,Minnesota Lynx,16,18,16-18
963,2008-09-19,2008,New York Liberty,20,15,20-15
963,2008-09-19,2008,Phoenix Mercury,16,18,16-18
963,2008-09-19,2008,Sacramento Monarchs,18,17,18-17
963,2008-09-19,2008,San Antonio Silver Stars,25,10,25-10
963,2008-09-19,2008,Seattle Storm,22,13,22-13
963,2008-09-19,2008,Washington Mystics,10,24,10-24
964,2008-09-20,2008,Atlanta Dream,4,30,4-30
964,2008-09-20,2008,Chicago Sky,12,22,12-22
964,2008-09-20,2008,Connecticut Sun,22,14,22-14
964,2008-09-20,2008,Detroit Shock,23,12,23-12
964,2008-09-20,2008,Houston Comets,17,17,17-17
964,2008-09-20,2008,Indiana Fever,17,18,17-18
964,2008-09-20,2008,Los Angeles Sparks,21,14,21-14
964,2008-09-20,2008,Minnesota Lynx,16,18,16-18
964,2008-09-20,2008,New York Liberty,20,16,20-16
964,2008-09-20,2008,Phoenix Mercury,16,18,16-18
964,2008-09-20,2008,Sacramento Monarchs,19,17,19-17
964,2008-09-20,2008,San Antonio Silver Stars,25,11,25-11
964,2008-09-20,2008,Seattle Storm,22,13,22-13
964,2008-09-20,2008,Washington Mystics,10,24,10-24
965,2008-09-21,2008,Atlanta Dream,4,30,4-30
965,2008-09-21,2008,Chicago Sky,12,22,12-22
965,2008-09-21,2008,Connecticut Sun,22,14,22-14
965,2008-09-21,2008,Detroit Shock,23,13,23-13
965,2008-09-21,2008,Houston Comets,17,17,17-17
965,2008-09-21,2008,Indiana Fever,18,18,18-18
965,2008-09-21,2008,Los Angeles Sparks,21,15,21-15
965,2008-09-21,2008,Minnesota Lynx,16,18,16-18
965,2008-09-21,2008,New York Liberty,20,16,20-16
965,2008-09-21,2008,Phoenix Mercury,16,18,16-18
965,2008-09-21,2008,Sacramento Monarchs,19,17,19-17
965,2008-09-21,2008,San Antonio Silver Stars,25,11,25-11
965,2008-09-21,2008,Seattle Storm,23,13,23-13
965,2008-09-21,2008,Washington Mystics,10,24,10-24
966,2008-09-22,2008,Atlanta Dream,4,30,4-30
966,2008-09-22,2008,Chicago Sky,12,22,12-22
966,2008-09-22,2008,Connecticut Sun,22,15,22-15
966,2008-09-22,2008,Detroit Shock,23,13,23-13
966,2008-09-22,2008,Houston Comets,17,17,17-17
966,2008-09-22,2008,Indiana Fever,18,18,18-18
966,2008-09-22,2008,Los Angeles Sparks,21,15,21-15
966,2008-09-22,2008,Minnesota Lynx,16,18,16-18
966,2008-09-22,2008,New York Liberty,21,16,21-16
966,2008-09-22,2008,Phoenix Mercury,16,18,16-18
966,2008-09-22,2008,Sacramento Monarchs,19,18,19-18
966,2008-09-22,2008,San Antonio Silver Stars,26,11,26-11
966,2008-09-22,2008,Seattle Storm,23,13,23-13
966,2008-09-22,2008,Washington Mystics,10,24,10-24
967,2008-09-23,2008,Atlanta Dream,4,30,4-30
967,2008-09-23,2008,Chicago Sky,12,22,12-22
967,2008-09-23,2008,Connecticut Sun,22,15,22-15
967,2008-09-23,2008,Detroit Shock,24,13,24-13
967,2008-09-23,2008,Houston Comets,17,17,17-17
967,2008-09-23,2008,Indiana Fever,18,19,18-19
967,2008-09-23,2008,Los Angeles Sparks,22,15,22-15
967,2008-09-23,2008,Minnesota Lynx,16,18,16-18
967,2008-09-23,2008,New York Liberty,21,16,21-16
967,2008-09-23,2008,Phoenix Mercury,16,18,16-18
967,2008-09-23,2008,Sacramento Monarchs,19,18,19-18
967,2008-09-23,2008,San Antonio Silver Stars,26,11,26-11
967,2008-09-23,2008,Seattle Storm,23,14,23-14
967,2008-09-23,2008,Washington Mystics,10,24,10-24
968,2008-09-25,2008,Atlanta Dream,4,30,4-30
968,2008-09-25,2008,Chicago Sky,12,22,12-22
968,2008-09-25,2008,Connecticut Sun,22,15,22-15
968,2008-09-25,2008,Detroit Shock,24,13,24-13
968,2008-09-25,2008,Houston Comets,17,17,17-17
968,2008-09-25,2008,Indiana Fever,18,19,18-19
968,2008-09-25,2008,Los Angeles Sparks,23,15,23-15
968,2008-09-25,2008,Minnesota Lynx,16,18,16-18
968,2008-09-25,2008,New York Liberty,21,16,21-16
968,2008-09-25,2008,Phoenix Mercury,16,18,16-18
968,2008-09-25,2008,Sacramento Monarchs,19,18,19-18
968,2008-09-25,2008,San Antonio Silver Stars,26,12,26-12
968,2008-09-25,2008,Seattle Storm,23,14,23-14
968,2008-09-25,2008,Washington Mystics,10,24,10-24
969,2008-09-26,2008,Atlanta Dream,4,30,4-30
969,2008-09-26,2008,Chicago Sky,12,22,12-22
969,2008-09-26,2008,Connecticut Sun,22,15,22-15
969,2008-09-26,2008,Detroit Shock,24,14,24-14
969,2008-09-26,2008,Houston Comets,17,17,17-17
969,2008-09-26,2008,Indiana Fever,18,19,18-19
969,2008-09-26,2008,Los Angeles Sparks,23,15,23-15
969,2008-09-26,2008,Minnesota Lynx,16,18,16-18
969,2008-09-26,2008,New York Liberty,22,16,22-16
969,2008-09-26,2008,Phoenix Mercury,16,18,16-18
969,2008-09-26,2008,Sacramento Monarchs,19,18,19-18
969,2008-09-26,2008,San Antonio Silver Stars,26,12,26-12
969,2008-09-26,2008,Seattle Storm,23,14,23-14
969,2008-09-26,2008,Washington Mystics,10,24,10-24
970,2008-09-27,2008,Atlanta Dream,4,30,4-30
970,2008-09-27,2008,Chicago Sky,12,22,12-22
970,2008-09-27,2008,Connecticut Sun,22,15,22-15
970,2008-09-27,2008,Detroit Shock,24,14,24-14
970,2008-09-27,2008,Houston Comets,17,17,17-17
970,2008-09-27,2008,Indiana Fever,18,19,18-19
970,2008-09-27,2008,Los Angeles Sparks,23,16,23-16
970,2008-09-27,2008,Minnesota Lynx,16,18,16-18
970,2008-09-27,2008,New York Liberty,22,16,22-16
970,2008-09-27,2008,Phoenix Mercury,16,18,16-18
970,2008-09-27,2008,Sacramento Monarchs,19,18,19-18
970,2008-09-27,2008,San Antonio Silver Stars,27,12,27-12
970,2008-09-27,2008,Seattle Storm,23,14,23-14
970,2008-09-27,2008,Washington Mystics,10,24,10-24
971,2008-09-28,2008,Atlanta Dream,4,30,4-30
971,2008-09-28,2008,Chicago Sky,12,22,12-22
971,2008-09-28,2008,Connecticut Sun,22,15,22-15
971,2008-09-28,2008,Detroit Shock,25,14,25-14
971,2008-09-28,2008,Houston Comets,17,17,17-17
971,2008-09-28,2008,Indiana Fever,18,19,18-19
971,2008-09-28,2008,Los Angeles Sparks,23,17,23-17
971,2008-09-28,2008,Minnesota Lynx,16,18,16-18
971,2008-09-28,2008,New York Liberty,22,17,22-17
971,2008-09-28,2008,Phoenix Mercury,16,18,16-18
971,2008-09-28,2008,Sacramento Monarchs,19,18,19-18
971,2008-09-28,2008,San Antonio Silver Stars,28,12,28-12
971,2008-09-28,2008,Seattle Storm,23,14,23-14
971,2008-09-28,2008,Washington Mystics,10,24,10-24
972,2008-09-29,2008,Atlanta Dream,4,30,4-30
972,2008-09-29,2008,Chicago Sky,12,22,12-22
972,2008-09-29,2008,Connecticut Sun,22,15,22-15
972,2008-09-29,2008,Detroit Shock,26,14,26-14
972,2008-09-29,2008,Houston Comets,17,17,17-17
972,2008-09-29,2008,Indiana Fever,18,19,18-19
972,2008-09-29,2008,Los Angeles Sparks,23,17,23-17
972,2008-09-29,2008,Minnesota Lynx,16,18,16-18
972,2008-09-29,2008,New York Liberty,22,18,22-18
972,2008-09-29,2008,Phoenix Mercury,16,18,16-18
972,2008-09-29,2008,Sacramento Monarchs,19,18,19-18
972,2008-09-29,2008,San Antonio Silver Stars,28,12,28-12
972,2008-09-29,2008,Seattle Storm,23,14,23-14
972,2008-09-29,2008,Washington Mystics,10,24,10-24
973,2008-10-01,2008,Atlanta Dream,4,30,4-30
973,2008-10-01,2008,Chicago Sky,12,22,12-22
973,2008-10-01,2008,Connecticut Sun,22,15,22-15
973,2008-10-01,2008,Detroit Shock,27,14,27-14
973,2008-10-01,2008,Houston Comets,17,17,17-17
973,2008-10-01,2008,Indiana Fever,18,19,18-19
973,2008-10-01,2008,Los Angeles Sparks,23,17,23-17
973,2008-10-01,2008,Minnesota Lynx,16,18,16-18
973,2008-10-01,2008,New York Liberty,22,18,22-18
973,2008-10-01,2008,Phoenix Mercury,16,18,16-18
973,2008-10-01,2008,Sacramento Monarchs,19,18,19-18
973,2008-10-01,2008,San Antonio Silver Stars,28,13,28-13
973,2008-10-01,2008,Seattle Storm,23,14,23-14
973,2008-10-01,2008,Washington Mystics,10,24,10-24
974,2008-10-03,2008,Atlanta Dream,4,30,4-30
974,2008-10-03,2008,Chicago Sky,12,22,12-22
974,2008-10-03,2008,Connecticut Sun,22,15,22-15
974,2008-10-03,2008,Detroit Shock,28,14,28-14
974,2008-10-03,2008,Houston Comets,17,17,17-17
974,2008-10-03,2008,Indiana Fever,18,19,18-19
974,2008-10-03,2008,Los Angeles Sparks,23,17,23-17
974,2008-10-03,2008,Minnesota Lynx,16,18,16-18
974,2008-10-03,2008,New York Liberty,22,18,22-18
974,2008-10-03,2008,Phoenix Mercury,16,18,16-18
974,2008-10-03,2008,Sacramento Monarchs,19,18,19-18
974,2008-10-03,2008,San Antonio Silver Stars,28,14,28-14
974,2008-10-03,2008,Seattle Storm,23,14,23-14
974,2008-10-03,2008,Washington Mystics,10,24,10-24
975,2008-10-05,2008,Atlanta Dream,4,30,4-30
975,2008-10-05,2008,Chicago Sky,12,22,12-22
975,2008-10-05,2008,Connecticut Sun,22,15,22-15
975,2008-10-05,2008,Detroit Shock,29,14,29-14
975,2008-10-05,2008,Houston Comets,17,17,17-17
975,2008-10-05,2008,Indiana Fever,18,19,18-19
975,2008-10-05,2008,Los Angeles Sparks,23,17,23-17
975,2008-10-05,2008,Minnesota Lynx,16,18,16-18
975,2008-10-05,2008,New York Liberty,22,18,22-18
975,2008-10-05,2008,Phoenix Mercury,16,18,16-18
975,2008-10-05,2008,Sacramento Monarchs,19,18,19-18
975,2008-10-05,2008,San Antonio Silver Stars,28,15,28-15
975,2008-10-05,2008,Seattle Storm,23,14,23-14
975,2008-10-05,2008,Washington Mystics,10,24,10-24
976,2009-06-06,2009,Atlanta Dream,1,0,1-0
976,2009-06-06,2009,Chicago Sky,0,1,0-1
976,2009-06-06,2009,Connecticut Sun,0,1,0-1
976,2009-06-06,2009,Detroit Shock,0,1,0-1
976,2009-06-06,2009,Indiana Fever,0,1,0-1
976,2009-06-06,2009,Los Angeles Sparks,1,0,1-0
976,2009-06-06,2009,Minnesota Lynx,1,0,1-0
976,2009-06-06,2009,Phoenix Mercury,1,0,1-0
976,2009-06-06,2009,Sacramento Monarchs,0,1,0-1
976,2009-06-06,2009,San Antonio Silver Stars,0,1,0-1
976,2009-06-06,2009,Seattle Storm,1,0,1-0
976,2009-06-06,2009,Washington Mystics,1,0,1-0
977,2009-06-07,2009,Atlanta Dream,1,1,1-1
977,2009-06-07,2009,Chicago Sky,0,1,0-1
977,2009-06-07,2009,Connecticut Sun,1,1,1-1
977,2009-06-07,2009,Detroit Shock,0,1,0-1
977,2009-06-07,2009,Indiana Fever,0,2,0-2
977,2009-06-07,2009,Los Angeles Sparks,1,0,1-0
977,2009-06-07,2009,Minnesota Lynx,2,0,2-0
977,2009-06-07,2009,New York Liberty,0,1,0-1
977,2009-06-07,2009,Phoenix Mercury,1,0,1-0
977,2009-06-07,2009,Sacramento Monarchs,0,2,0-2
977,2009-06-07,2009,San Antonio Silver Stars,0,1,0-1
977,2009-06-07,2009,Seattle Storm,2,0,2-0
977,2009-06-07,2009,Washington Mystics,2,0,2-0
978,2009-06-08,2009,Atlanta Dream,1,1,1-1
978,2009-06-08,2009,Chicago Sky,0,1,0-1
978,2009-06-08,2009,Connecticut Sun,1,1,1-1
978,2009-06-08,2009,Detroit Shock,1,1,1-1
978,2009-06-08,2009,Indiana Fever,0,2,0-2
978,2009-06-08,2009,Los Angeles Sparks,1,1,1-1
978,2009-06-08,2009,Minnesota Lynx,2,0,2-0
978,2009-06-08,2009,New York Liberty,0,1,0-1
978,2009-06-08,2009,Phoenix Mercury,1,0,1-0
978,2009-06-08,2009,Sacramento Monarchs,0,2,0-2
978,2009-06-08,2009,San Antonio Silver Stars,0,1,0-1
978,2009-06-08,2009,Seattle Storm,2,0,2-0
978,2009-06-08,2009,Washington Mystics,2,0,2-0
979,2009-06-09,2009,Atlanta Dream,1,1,1-1
979,2009-06-09,2009,Chicago Sky,0,1,0-1
979,2009-06-09,2009,Connecticut Sun,1,1,1-1
979,2009-06-09,2009,Detroit Shock,1,1,1-1
979,2009-06-09,2009,Indiana Fever,1,2,1-2
979,2009-06-09,2009,Los Angeles Sparks,1,1,1-1
979,2009-06-09,2009,Minnesota Lynx,2,0,2-0
979,2009-06-09,2009,New York Liberty,0,1,0-1
979,2009-06-09,2009,Phoenix Mercury,1,0,1-0
979,2009-06-09,2009,Sacramento Monarchs,0,2,0-2
979,2009-06-09,2009,San Antonio Silver Stars,0,1,0-1
979,2009-06-09,2009,Seattle Storm,2,1,2-1
979,2009-06-09,2009,Washington Mystics,2,0,2-0
980,2009-06-10,2009,Atlanta Dream,1,1,1-1
980,2009-06-10,2009,Chicago Sky,0,1,0-1
980,2009-06-10,2009,Connecticut Sun,1,1,1-1
980,2009-06-10,2009,Detroit Shock,1,2,1-2
980,2009-06-10,2009,Indiana Fever,1,2,1-2
980,2009-06-10,2009,Los Angeles Sparks,1,2,1-2
980,2009-06-10,2009,Minnesota Lynx,3,0,3-0
980,2009-06-10,2009,New York Liberty,0,2,0-2
980,2009-06-10,2009,Phoenix Mercury,2,0,2-0
980,2009-06-10,2009,Sacramento Monarchs,0,2,0-2
980,2009-06-10,2009,San Antonio Silver Stars,0,1,0-1
980,2009-06-10,2009,Seattle Storm,2,1,2-1
980,2009-06-10,2009,Washington Mystics,3,0,3-0
981,2009-06-12,2009,Atlanta Dream,1,2,1-2
981,2009-06-12,2009,Chicago Sky,1,1,1-1
981,2009-06-12,2009,Connecticut Sun,1,1,1-1
981,2009-06-12,2009,Detroit Shock,1,2,1-2
981,2009-06-12,2009,Indiana Fever,2,2,2-2
981,2009-06-12,2009,Los Angeles Sparks,1,3,1-3
981,2009-06-12,2009,Minnesota Lynx,3,1,3-1
981,2009-06-12,2009,New York Liberty,0,2,0-2
981,2009-06-12,2009,Phoenix Mercury,2,1,2-1
981,2009-06-12,2009,Sacramento Monarchs,1,2,1-2
981,2009-06-12,2009,San Antonio Silver Stars,0,1,0-1
981,2009-06-12,2009,Seattle Storm,3,1,3-1
981,2009-06-12,2009,Washington Mystics,3,0,3-0
982,2009-06-13,2009,Atlanta Dream,1,2,1-2
982,2009-06-13,2009,Chicago Sky,1,1,1-1
982,2009-06-13,2009,Connecticut Sun,1,1,1-1
982,2009-06-13,2009,Detroit Shock,1,2,1-2
982,2009-06-13,2009,Indiana Fever,2,2,2-2
982,2009-06-13,2009,Los Angeles Sparks,1,3,1-3
982,2009-06-13,2009,Minnesota Lynx,3,1,3-1
982,2009-06-13,2009,New York Liberty,0,3,0-3
982,2009-06-13,2009,Phoenix Mercury,3,1,3-1
982,2009-06-13,2009,Sacramento Monarchs,1,3,1-3
982,2009-06-13,2009,San Antonio Silver Stars,1,1,1-1
982,2009-06-13,2009,Seattle Storm,3,1,3-1
982,2009-06-13,2009,Washington Mystics,3,0,3-0
983,2009-06-14,2009,Atlanta Dream,2,2,2-2
983,2009-06-14,2009,Chicago Sky,2,1,2-1
983,2009-06-14,2009,Connecticut Sun,1,2,1-2
983,2009-06-14,2009,Detroit Shock,1,2,1-2
983,2009-06-14,2009,Indiana Fever,2,2,2-2
983,2009-06-14,2009,Los Angeles Sparks,1,3,1-3
983,2009-06-14,2009,Minnesota Lynx,3,1,3-1
983,2009-06-14,2009,New York Liberty,0,3,0-3
983,2009-06-14,2009,Phoenix Mercury,3,1,3-1
983,2009-06-14,2009,Sacramento Monarchs,1,3,1-3
983,2009-06-14,2009,San Antonio Silver Stars,1,1,1-1
983,2009-06-14,2009,Seattle Storm,3,2,3-2
983,2009-06-14,2009,Washington Mystics,3,0,3-0
984,2009-06-16,2009,Atlanta Dream,2,2,2-2
984,2009-06-16,2009,Chicago Sky,3,1,3-1
984,2009-06-16,2009,Connecticut Sun,1,3,1-3
984,2009-06-16,2009,Detroit Shock,1,2,1-2
984,2009-06-16,2009,Indiana Fever,2,2,2-2
984,2009-06-16,2009,Los Angeles Sparks,1,3,1-3
984,2009-06-16,2009,Minnesota Lynx,4,1,4-1
984,2009-06-16,2009,New York Liberty,0,3,0-3
984,2009-06-16,2009,Phoenix Mercury,3,1,3-1
984,2009-06-16,2009,Sacramento Monarchs,1,4,1-4
984,2009-06-16,2009,San Antonio Silver Stars,1,1,1-1
984,2009-06-16,2009,Seattle Storm,3,2,3-2
984,2009-06-16,2009,Washington Mystics,3,0,3-0
985,2009-06-17,2009,Atlanta Dream,2,2,2-2
985,2009-06-17,2009,Chicago Sky,3,1,3-1
985,2009-06-17,2009,Connecticut Sun,1,3,1-3
985,2009-06-17,2009,Detroit Shock,1,2,1-2
985,2009-06-17,2009,Indiana Fever,2,2,2-2
985,2009-06-17,2009,Los Angeles Sparks,1,3,1-3
985,2009-06-17,2009,Minnesota Lynx,4,2,4-2
985,2009-06-17,2009,New York Liberty,0,3,0-3
985,2009-06-17,2009,Phoenix Mercury,4,1,4-1
985,2009-06-17,2009,Sacramento Monarchs,1,4,1-4
985,2009-06-17,2009,San Antonio Silver Stars,1,1,1-1
985,2009-06-17,2009,Seattle Storm,3,2,3-2
985,2009-06-17,2009,Washington Mystics,3,0,3-0
986,2009-06-19,2009,Atlanta Dream,3,2,3-2
986,2009-06-19,2009,Chicago Sky,3,2,3-2
986,2009-06-19,2009,Connecticut Sun,2,3,2-3
986,2009-06-19,2009,Detroit Shock,1,3,1-3
986,2009-06-19,2009,Indiana Fever,3,2,3-2
986,2009-06-19,2009,Los Angeles Sparks,1,4,1-4
986,2009-06-19,2009,Minnesota Lynx,4,3,4-3
986,2009-06-19,2009,New York Liberty,1,3,1-3
986,2009-06-19,2009,Phoenix Mercury,5,1,5-1
986,2009-06-19,2009,Sacramento Monarchs,1,4,1-4
986,2009-06-19,2009,San Antonio Silver Stars,1,2,1-2
986,2009-06-19,2009,Seattle Storm,4,2,4-2
986,2009-06-19,2009,Washington Mystics,3,1,3-1
987,2009-06-20,2009,Atlanta Dream,3,2,3-2
987,2009-06-20,2009,Chicago Sky,3,3,3-3
987,2009-06-20,2009,Connecticut Sun,2,3,2-3
987,2009-06-20,2009,Detroit Shock,1,3,1-3
987,2009-06-20,2009,Indiana Fever,3,2,3-2
987,2009-06-20,2009,Los Angeles Sparks,1,4,1-4
987,2009-06-20,2009,Minnesota Lynx,4,3,4-3
987,2009-06-20,2009,New York Liberty,1,3,1-3
987,2009-06-20,2009,Phoenix Mercury,5,1,5-1
987,2009-06-20,2009,Sacramento Monarchs,1,4,1-4
987,2009-06-20,2009,San Antonio Silver Stars,1,2,1-2
987,2009-06-20,2009,Seattle Storm,4,2,4-2
987,2009-06-20,2009,Washington Mystics,4,1,4-1
988,2009-06-21,2009,Atlanta Dream,3,3,3-3
988,2009-06-21,2009,Chicago Sky,3,3,3-3
988,2009-06-21,2009,Connecticut Sun,3,3,3-3
988,2009-06-21,2009,Detroit Shock,1,4,1-4
988,2009-06-21,2009,Indiana Fever,4,2,4-2
988,2009-06-21,2009,Los Angeles Sparks,2,4,2-4
988,2009-06-21,2009,Minnesota Lynx,4,3,4-3
988,2009-06-21,2009,New York Liberty,2,3,2-3
988,2009-06-21,2009,Phoenix Mercury,5,2,5-2
988,2009-06-21,2009,Sacramento Monarchs,1,5,1-5
988,2009-06-21,2009,San Antonio Silver Stars,1,3,1-3
988,2009-06-21,2009,Seattle Storm,5,2,5-2
988,2009-06-21,2009,Washington Mystics,4,1,4-1
989,2009-06-23,2009,Atlanta Dream,3,4,3-4
989,2009-06-23,2009,Chicago Sky,4,3,4-3
989,2009-06-23,2009,Connecticut Sun,3,3,3-3
989,2009-06-23,2009,Detroit Shock,1,4,1-4
989,2009-06-23,2009,Indiana Fever,4,2,4-2
989,2009-06-23,2009,Los Angeles Sparks,2,4,2-4
989,2009-06-23,2009,Minnesota Lynx,5,3,5-3
989,2009-06-23,2009,New York Liberty,2,4,2-4
989,2009-06-23,2009,Phoenix Mercury,5,3,5-3
989,2009-06-23,2009,Sacramento Monarchs,1,5,1-5
989,2009-06-23,2009,San Antonio Silver Stars,2,3,2-3
989,2009-06-23,2009,Seattle Storm,5,2,5-2
989,2009-06-23,2009,Washington Mystics,4,1,4-1
990,2009-06-25,2009,Atlanta Dream,3,4,3-4
990,2009-06-25,2009,Chicago Sky,4,3,4-3
990,2009-06-25,2009,Connecticut Sun,3,3,3-3
990,2009-06-25,2009,Detroit Shock,1,4,1-4
990,2009-06-25,2009,Indiana Fever,4,2,4-2
990,2009-06-25,2009,Los Angeles Sparks,2,4,2-4
990,2009-06-25,2009,Minnesota Lynx,5,3,5-3
990,2009-06-25,2009,New York Liberty,2,4,2-4
990,2009-06-25,2009,Phoenix Mercury,6,3,6-3
990,2009-06-25,2009,Sacramento Monarchs,1,5,1-5
990,2009-06-25,2009,San Antonio Silver Stars,2,3,2-3
990,2009-06-25,2009,Seattle Storm,5,2,5-2
990,2009-06-25,2009,Washington Mystics,4,2,4-2
991,2009-06-26,2009,Atlanta Dream,4,4,4-4
991,2009-06-26,2009,Chicago Sky,4,3,4-3
991,2009-06-26,2009,Connecticut Sun,3,3,3-3
991,2009-06-26,2009,Detroit Shock,1,5,1-5
991,2009-06-26,2009,Indiana Fever,5,2,5-2
991,2009-06-26,2009,Los Angeles Sparks,2,5,2-5
991,2009-06-26,2009,Minnesota Lynx,5,3,5-3
991,2009-06-26,2009,New York Liberty,2,5,2-5
991,2009-06-26,2009,Phoenix Mercury,6,3,6-3
991,2009-06-26,2009,Sacramento Monarchs,1,6,1-6
991,2009-06-26,2009,San Antonio Silver Stars,3,3,3-3
991,2009-06-26,2009,Seattle Storm,6,2,6-2
991,2009-06-26,2009,Washington Mystics,4,2,4-2
992,2009-06-27,2009,Atlanta Dream,4,5,4-5
992,2009-06-27,2009,Chicago Sky,5,3,5-3
992,2009-06-27,2009,Connecticut Sun,4,3,4-3
992,2009-06-27,2009,Detroit Shock,1,5,1-5
992,2009-06-27,2009,Indiana Fever,6,2,6-2
992,2009-06-27,2009,Los Angeles Sparks,2,5,2-5
992,2009-06-27,2009,Minnesota Lynx,6,3,6-3
992,2009-06-27,2009,New York Liberty,2,6,2-6
992,2009-06-27,2009,Phoenix Mercury,6,4,6-4
992,2009-06-27,2009,Sacramento Monarchs,1,6,1-6
992,2009-06-27,2009,San Antonio Silver Stars,3,3,3-3
992,2009-06-27,2009,Seattle Storm,6,2,6-2
992,2009-06-27,2009,Washington Mystics,4,3,4-3
993,2009-06-28,2009,Atlanta Dream,4,5,4-5
993,2009-06-28,2009,Chicago Sky,5,3,5-3
993,2009-06-28,2009,Connecticut Sun,4,3,4-3
993,2009-06-28,2009,Detroit Shock,2,5,2-5
993,2009-06-28,2009,Indiana Fever,6,2,6-2
993,2009-06-28,2009,Los Angeles Sparks,3,5,3-5
993,2009-06-28,2009,Minnesota Lynx,6,3,6-3
993,2009-06-28,2009,New York Liberty,2,6,2-6
993,2009-06-28,2009,Phoenix Mercury,6,4,6-4
993,2009-06-28,2009,Sacramento Monarchs,1,7,1-7
993,2009-06-28,2009,San Antonio Silver Stars,3,3,3-3
993,2009-06-28,2009,Seattle Storm,6,3,6-3
993,2009-06-28,2009,Washington Mystics,4,3,4-3
994,2009-06-30,2009,Atlanta Dream,4,6,4-6
994,2009-06-30,2009,Chicago Sky,6,3,6-3
994,2009-06-30,2009,Connecticut Sun,4,3,4-3
994,2009-06-30,2009,Detroit Shock,2,5,2-5
994,2009-06-30,2009,Indiana Fever,6,2,6-2
994,2009-06-30,2009,Los Angeles Sparks,3,5,3-5
994,2009-06-30,2009,Minnesota Lynx,7,3,7-3
994,2009-06-30,2009,New York Liberty,2,6,2-6
994,2009-06-30,2009,Phoenix Mercury,6,4,6-4
994,2009-06-30,2009,Sacramento Monarchs,1,8,1-8
994,2009-06-30,2009,San Antonio Silver Stars,3,4,3-4
994,2009-06-30,2009,Seattle Storm,6,3,6-3
994,2009-06-30,2009,Washington Mystics,5,3,5-3
995,2009-07-01,2009,Atlanta Dream,4,6,4-6
995,2009-07-01,2009,Chicago Sky,6,3,6-3
995,2009-07-01,2009,Connecticut Sun,4,3,4-3
995,2009-07-01,2009,Detroit Shock,2,5,2-5
995,2009-07-01,2009,Indiana Fever,6,2,6-2
995,2009-07-01,2009,Los Angeles Sparks,3,5,3-5
995,2009-07-01,2009,Minnesota Lynx,7,3,7-3
995,2009-07-01,2009,New York Liberty,2,6,2-6
995,2009-07-01,2009,Phoenix Mercury,7,4,7-4
995,2009-07-01,2009,Sacramento Monarchs,1,8,1-8
995,2009-07-01,2009,San Antonio Silver Stars,3,4,3-4
995,2009-07-01,2009,Seattle Storm,6,4,6-4
995,2009-07-01,2009,Washington Mystics,5,3,5-3
996,2009-07-02,2009,Atlanta Dream,4,6,4-6
996,2009-07-02,2009,Chicago Sky,6,3,6-3
996,2009-07-02,2009,Connecticut Sun,4,4,4-4
996,2009-07-02,2009,Detroit Shock,2,6,2-6
996,2009-07-02,2009,Indiana Fever,7,2,7-2
996,2009-07-02,2009,Los Angeles Sparks,3,5,3-5
996,2009-07-02,2009,Minnesota Lynx,7,4,7-4
996,2009-07-02,2009,New York Liberty,3,6,3-6
996,2009-07-02,2009,Phoenix Mercury,7,4,7-4
996,2009-07-02,2009,Sacramento Monarchs,2,8,2-8
996,2009-07-02,2009,San Antonio Silver Stars,3,4,3-4
996,2009-07-02,2009,Seattle Storm,6,4,6-4
996,2009-07-02,2009,Washington Mystics,5,3,5-3
997,2009-07-03,2009,Atlanta Dream,5,6,5-6
